/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia;;1;1,16089;5,26734;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia;;1;1,16089;16,47351;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/355;;1;1,22506;5,55850;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/355;;1;1,22506;17,38411;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/358;;1;1,67425;7,59661;0;;;1;1,159638;6,77883;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/358;;1;1,67425;23,75828;0;;;1;1,159638;22,99421;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;;1;2,40929;10,93171;1;1,146384;6,71156;1;1,668544;9,75372;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;2,40929;34,18874;1;1,146384;27,63401;1;1,668544;33,08519;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/370;;1;2,11177;9,58179;1;1,042865;6,10550;1;1,443290;8,43697;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;;1;2,11177;29,96689;1;1,042865;25,13863;1;1,443290;28,61869;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia;;1;2,03594;9,23769;0;;;1;1,259751;7,36406;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia;;1;2,03594;28,89073;0;;;1;1,259751;24,97932;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,91343;8,68184;0;;;1;1,155467;6,75445;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,91343;27,15232;0;;;1;1,155467;22,91150;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,05005;4,76443;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,05005;14,90066;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /studium;;1;1,45257;6,59079;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/studium;;1;1,45257;20,61258;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,66258;7,54367;0;;;1;1,017812;5,94977;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,66258;23,59272;0;;;1;1,017812;20,18197;0;;
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,66258;81,66189;0;;;1;1,017812;80,79470;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/355;;1;1,31840;5,98200;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/358;;1;1,70925;7,75543;0;;;1;1,167981;6,82760;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/369;;1;2,49096;11,30228;1;1,192393;6,98092;1;1,689401;9,87564;0;;
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/370;;1;2,43262;11,03759;1;1,169389;6,84624;1;1,639344;9,58303;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;10,16801;46,13552;1;6,402883;37,48597;1;7,458391;43,59912;1;5,083870;36,21212
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /o-univerzite;;1;1,00338;4,55267;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/o-univerzite;;1;1,00338;9,86804;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;;1;2,94015;13,34039;0;;;1;1,743628;10,19264;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;;1;2,94015;28,91566;0;;;1;1,743628;23,37808;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia;;1;2,77097;12,57279;1;1,042865;6,10550;1;1,822884;10,65594;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;;1;2,77097;27,25186;1;1,042865;16,28743;1;1,822884;24,44072;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia/369;;1;1,07922;4,89677;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia/369;;1;1,07922;10,61388;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia;;1;2,05927;9,34357;0;;;1;1,251408;7,31529;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia;;1;2,05927;20,25244;0;;;1;1,251408;16,77852;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;8,71544;39,54473;1;5,306342;31,06622;1;6,378009;37,28359;1;4,211742;30,00000
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;8,71544;85,71429;1;5,306342;82,87425;1;6,378009;85,51454;1;4,211742;82,84519
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,13172;5,13499;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,13172;11,13024;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/651-podmienky-prijatia-na-magisterske-tudijne-programy;;1;1,03839;4,71149;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/651-podmienky-prijatia-na-magisterske-tudijne-programy;;1;1,03839;10,21228;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;2,29261;10,40233;0;;;1;1,547574;9,04657;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;2,29261;22,54733;0;;;1;1,547574;20,74944;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /struktura-univerzity;;1;1,40590;6,37904;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/struktura-univerzity;;1;1,40590;13,82674;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /studium;;1;3,03932;13,79037;0;;;1;1,831227;10,70471;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/studium;;1;3,03932;29,89099;0;;;1;1,831227;24,55257;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /studium/akreditovane-programy;;1;1,47591;6,69666;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/studium/akreditovane-programy;;1;1,47591;14,51520;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,02672;4,65855;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,02672;10,09753;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,02672;34,92063;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,00922;4,57914;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,00922;9,92542;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,00922;34,32540;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,37090;6,22022;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,37090;13,48250;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,37090;66,57224;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;2,65430;12,04341;0;;;1;1,560088;9,11973;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;2,65430;26,10442;0;;;1;1,560088;20,91723;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;2,65430;30,45515;0;;;1;1,560088;24,46043;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;;1;2,21678;10,05823;0;;;1;1,430776;8,36381;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;;1;2,21678;21,80149;0;;;1;1,430776;19,18345;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;;1;2,21678;25,43507;0;;;1;1,430776;22,43296;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;;1;1,77926;8,07305;0;;;1;1,076211;6,29115;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;;1;1,77926;17,49857;0;;;1;1,076211;14,42953;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;;1;1,77926;20,41499;0;;;1;1,076211;16,87377;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;;1;1,82592;8,28481;0;;;1;1,109582;6,48622;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;;1;1,82592;17,95754;0;;;1;1,109582;14,87696;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,82592;20,95047;0;;;1;1,109582;17,39699;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,03839;4,71149;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,03839;10,21228;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,03839;11,91432;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,84926;8,39068;0;;;1;1,251408;7,31529;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,84926;18,18703;0;;;1;1,251408;16,77852;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,84926;21,21821;0;;;1;1,251408;19,62067;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /struktura-univerzity;;1;1,26590;5,74378;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /struktura-univerzity;;1;1,26590;12,44980;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/struktura-univerzity;;1;1,26590;14,52477;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium;;1;2,70097;12,25516;0;;;1;1,635173;9,55864;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium;;1;2,70097;26,56340;0;;;1;1,635173;21,92394;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium;;1;2,70097;30,99063;0;;;1;1,635173;25,63767;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium/akreditovane-programy;;1;1,30090;5,90259;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium/akreditovane-programy;;1;1,30090;12,79403;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium/akreditovane-programy;;1;1,30090;14,92637;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,21339;5,50556;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,21339;11,93345;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,21339;13,92236;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,21339;68,19672;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium, /prijimaciekonanie;;1;1,28923;5,84966;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium, /prijimaciekonanie;;1;1,28923;12,67929;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium, /prijimaciekonanie;;1;1,28923;14,79250;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium==>/prijimaciekonanie;;1;1,28923;47,73218;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium, /studium/akreditovane-programy;;1;1,17839;5,34674;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178, /studium, /studium/akreditovane-programy;;1;1,17839;11,58921;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178==>/studium, /studium/akreditovane-programy;;1;1,17839;13,52075;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178, /studium==>/studium/akreditovane-programy;;1;1,17839;43,62851;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /studium, /prijimaciekonanie;;1;1,43507;6,51138;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/studium, /prijimaciekonanie;;1;1,43507;14,11360;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /studium==>/prijimaciekonanie;;1;1,43507;47,21689;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /studium, /studium/akreditovane-programy;;1;1,32423;6,00847;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/studium, /studium/akreditovane-programy;;1;1,32423;13,02352;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /studium==>/studium/akreditovane-programy;;1;1,32423;43,57006;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;9,70132;44,01800;1;5,858446;34,29854;1;7,078797;41,38015;1;4,621976;32,92208
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie;;1;2,89931;13,15511;0;;;1;1,706086;9,97318;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie;;1;2,89931;29,88575;0;;;1;1,706086;24,10136;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/moznosti-vs-studia;;1;2,40345;10,90524;0;;;1;1,555917;9,09534;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/moznosti-vs-studia;;1;2,40345;24,77450;0;;;1;1,555917;21,97996;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia;;1;2,05927;9,34357;0;;;1;1,247236;7,29090;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia;;1;2,05927;21,22670;0;;;1;1,247236;17,61933;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/178;;1;2,10011;9,52885;0;;;1;1,280607;7,48598;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/178;;1;2,10011;21,64762;0;;;1;1,280607;18,09075;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,12006;5,08205;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,12006;11,54540;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,97760;8,97300;0;;;1;1,334835;7,80297;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;1,97760;20,38485;0;;;1;1,334835;18,85681;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /struktura-univerzity;;1;1,37090;6,22022;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/struktura-univerzity;;1;1,37090;14,13109;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /studium;;1;2,94598;13,36686;0;;;1;1,768656;10,33894;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/studium;;1;2,94598;30,36681;0;;;1;1,768656;24,98527;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /studium/akreditovane-programy;;1;1,43507;6,51138;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/studium/akreditovane-programy;;1;1,43507;14,79254;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,05589;4,79089;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;;1;1,05589;10,88394;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;;1;1,05589;36,41851;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,05589;4,79089;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;;1;1,05589;10,88394;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,05589;36,41851;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,41174;6,40551;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;;1;1,41174;14,55201;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,41174;68,55524;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /studium, /prijimaciekonanie;;1;1,42924;6,48491;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/studium, /prijimaciekonanie;;1;1,42924;14,73241;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /studium==>/prijimaciekonanie;;1;1,42924;48,51485;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178, /studium, /studium/akreditovane-programy;;1;1,28923;5,84966;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178==>/studium, /studium/akreditovane-programy;;1;1,28923;13,28924;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178, /studium==>/studium/akreditovane-programy;;1;1,28923;43,76238;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,22506;5,55850;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/651-podmienky-prijatia-na-magisterske-tudijne-programy;;1;1,18423;5,37321;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium;;1;4,65523;21,12229;1;2,407791;14,09652;1;3,337088;19,50744;1;1,871885;13,33333
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie;;1;1,41757;6,43197;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie;;1;1,41757;30,45113;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/moznosti-vs-studia;;1;1,47007;6,67020;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/moznosti-vs-studia;;1;1,47007;31,57895;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/podmienky-prijatia;;1;1,50508;6,82901;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia;;1;1,50508;32,33083;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/podmienky-prijatia/178;;1;1,47007;6,67020;0;;;0;;;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/podmienky-prijatia/178;;1;1,47007;31,57895;0;;;0;;;0;;
/prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium, /prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,83176;8,31128;0;;;1;1,297293;7,58352;0;;
/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium==>/prijimaciekonanie/prihlasovanie-sa-na-studium/191-Pokyny-na-vyplnenie-a-odoslanie-elektronickej-prihlasky;;1;1,83176;39,34837;0;;;1;1,297293;38,87500;0;;
